time,theta,theta_dot
0.0,1.0471975511965976,0.0
0.010005002501250625,1.0467641232376426,-0.08663863417595362
0.02001000500250125,1.0454640982272299,-0.17323353059132007
0.030015007503751877,1.0432981735292235,-0.25974093838138207
0.0400200100050025,1.0402673462468763,-0.346117811303828
0.05002501250625312,1.0363730912292426,-0.4323200568337121
0.060030015007503754,1.031617368693975,-0.5183024690563893
0.07003501750875438,1.0260026242273237,-0.6040187286675144
0.080040020010005,1.019531788784137,-0.6894214029730431
0.09004502251125562,1.0122082786878612,-0.774461945889231
0.10005002501250625,1.0040359956305402,-0.8590906979426342
0.11005502751375687,0.9950193266728157,-0.9432568862701093
0.12006003001500751,0.9851631442439273,-1.0269086246188133
0.13006503251625812,0.9744730531292549,-1.1099955688773857
0.14007003501750875,0.9629587744858829,-1.1925045355828257
0.15007503751875936,0.9506268215719593,-1.2743784727018221
0.16008004002001,0.9374828038218905,-1.3555412625335226
0.17008504252126064,0.9235331817900394,-1.435916705348594
0.18009004502251125,0.9087852671507249,-1.5154285193892234
0.19009504752376188,0.8932472226982227,-1.59400034086912
0.2001000500250125,0.8769280623467648,-1.671555723973511
0.21010505252626313,0.8598376511305393,-1.748018140859147
0.22011005502751374,0.8419867052036915,-1.8233109816542958
0.23011505752876438,0.823386791840322,-1.8973575544587487
0.24012006003001501,0.804050329434489,-1.9700810853438149
0.25012506253126565,0.783990587500206,-2.0414047183523256
0.26013006503251623,0.763221686671444,-2.1112515154986315
0.27013506753376687,0.7417585987021293,-2.179544456768605
0.2801400700350175,0.7196171464661454,-2.2462064401196375
0.29014507253626814,0.6968140039573321,-2.311160281480642
0.3001500750375187,0.6733666962894855,-2.3743287147520498
0.31015507753876936,0.6492935996963578,-2.435634391805817
0.32016008004002,0.6246139415316581,-2.4949998824854154
0.33016508254127064,0.5993478002690518,-2.5523476746058398
0.3401700850425213,0.5735161055021603,-2.607600173953605
0.35017508754377186,0.5471406379445622,-2.660679704286745
0.3601800900450225,0.520244029429792,-2.711508507334817
0.37018509254627313,0.49284976291134036,-2.7600087427988953
0.38019009504752377,0.46498217246265483,-2.806102488351577
0.39019509754877435,0.4366664432771392,-2.84971173963698
0.400200100050025,0.407928611668154,-2.89075841027074
0.4102051025512756,0.378795565069015,-2.929164331840016
0.42021010505252626,0.34929504203299644,-2.9648512539034844
0.4302151075537769,0.3194556322333264,-2.9977408439913455
0.4402201100550275,0.28930677646319203,-3.0277546876053174
0.4502251125562781,0.2588733471143765,-3.0548569099807765
0.46023011505752875,0.2281785202065852,-3.0790489253125215
0.4702351175587794,0.19725493942868821,-3.10027536928234
0.48024012006003003,0.16613514984062008,-3.1184864166666513
0.4902451225612806,0.13485146581550364,-3.133638730057115
0.5002501250625313,0.10343597103964935,-3.1456954598606344
0.5102551275637819,0.07192051851255718,-3.1546262442993522
0.5202601300650325,0.04033673054691403,-3.1604072094106552
0.5302651325662832,0.00871599876859519,-3.1630209690471713
0.5402701350675337,-0.022910515883334814,-3.1624566248767705
0.5502751375687843,-0.05451188315662431,-3.158709766382564
0.560280140070035,-0.0860574034858334,-3.151782470862906
0.5702851425712856,-0.11751660799233271,-3.1416833034313916
0.5802901450725363,-0.14885925848430653,-3.128427317016858
0.5902951475737869,-0.18005534745674906,-3.1120360523633854
0.6003001500750375,-0.21107509809146763,-3.0925375380302946
0.6103051525762881,-0.24188896425708128,-3.069966290392148
0.6203101550775387,-0.2724676305090197,-3.044363313638752
0.6303151575787894,-0.3027820120895257,-3.0157760997751524
0.64032016008004,-0.3328032549276526,-2.9842586286216384
0.6503251625812906,-0.3625027356392668,-2.9498713678137407
0.6603301650825413,-0.391852061527046,-2.9126812728022324
0.6703351675837919,-0.42082307058047874,-2.8727617868531268
0.6803401700850426,-0.44938783147586714,-2.8301928410476815
0.6903451725862931,-0.477518643576323,-2.7850608542823947
0.7003501750875437,-0.5051880369317717,-2.7374587332690057
0.7103551775887944,-0.5323687722789501,-2.6874858725344972
0.720360180090045,-0.5590338410414053,-2.6352481544210935
0.7303651825912957,-0.5851564653294986,-2.58085794908626
0.7403701850925463,-0.6107100979404011,-2.524434114502705
0.7503751875937968,-0.6356777831585558,-2.4660465586857976
0.7603801900950475,-0.6600534827753256,-2.4056977740417453
0.7703851925962981,-0.6838180346481757,-2.343464853062614
0.7803901950975487,-0.7069527128419615,-2.2794257351045943
0.7903951975987994,-0.7294395249962857,-2.2136575126294153
0.80040020010005,-0.751261212325498,-2.1462364312043443
0.8104052026013007,-0.772401249618696,-2.077237889502182
0.8204102051025512,-0.7928438452397245,-2.006736439301269
0.8304152076038018,-0.8125739411271756,-1.934805785485481
0.8404202101050525,-0.8315772127943892,-1.8615187860442286
0.8504252126063031,-0.8498400693294521,-1.7869474520724635
0.8604302151075538,-0.8673496533951988,-1.7111629477706691
0.8704352176088044,-0.8840938412292112,-1.6342355904448693
0.880440220110055,-0.9000612426438184,-1.5562348505066228
0.8904452226113057,-0.9152412010260973,-1.4772293514730244
0.9004502251125562,-0.9296237933378719,-1.3972868699667076
0.9104552276138069,-0.9431998301157138,-1.3164743357158402
0.9204602301150575,-0.9559608554709418,-1.2348578315541294
0.9304652326163081,-0.967899147089622,-1.1525025934208166
0.9404702351175588,-0.9790077162325683,-1.0694730103606795
0.9504752376188094,-0.989280307735342,-0.9858326245240361
0.9604802401200601,-0.9987114000082514,-0.9016441311667365
0.9704852426213106,-1.0072962050363525,-0.816969378650171
0.9804902451225612,-1.0150306683794486,-0.7318693684412649
0.9904952476238119,-1.0219114691720907,-0.6464042551124789
1.0005002501250626,-1.027936020123577,-0.5606333463418136
1.0105052526263132,-1.033102467517952,-0.47461510291280407
1.0205102551275638,-1.0374096912140103,-0.3884071387145225
1.0305152576288144,-1.0408573046452911,-0.3020662207415783
1.040520260130065,-1.043445994915285,-0.21564662030320814
1.0505252626313157,-1.0451840108085524,-0.1291553267884532
1.0605302651325663,-1.046071108590963,-0.042609839069311456
1.070535267633817,-1.0461032470728457,0.043954055885160714
1.0805402701350675,-1.045277134042439,0.13049893289464098
1.090545272636318,-1.04359022626589,0.21698572856754333
1.1005502751375686,-1.0410407294872563,0.3033737413010177
1.1105552776388194,-1.0376275984285044,0.3896206312809519
1.12056028014007,-1.0333505367895104,0.4756824204819641
1.1305652826413206,-1.0282099972480598,0.5615134926674141
1.1405702851425712,-1.022207181459848,0.6470665933893966
1.1505752876438218,-1.015344040058479,0.7322928299887417
1.1605802901450726,-1.0076232726554673,0.8171416715950173
1.1705852926463232,-0.9990483278402363,0.901560949126522
1.1805902951475737,-0.9896234031801191,0.9854968552902965
1.1905952976488243,-0.9793534452203582,1.0688939445821146
1.200600300150075,-0.9682441494841054,1.151695133286488
1.2106053026513257,-0.956301960472422,1.233841699476664
1.2206103051525763,-0.9435340716642795,1.315273283014622
1.2306153076538269,-0.9299484255165579,1.395927885551083
1.2406203101550775,-0.9155537134640472,1.4757418705255012
1.250625312656328,-0.9003593759194469,1.5546499631660675
1.2606303151575788,-0.8843756022733653,1.6325852504897111
1.2706353176588294,-0.8676133308943215,1.7094791813020915
1.28064032016008,-0.850084249128743,1.7852615661976095
1.2906453226613306,-0.8318007933009672,1.8598605775593997
1.3006503251625812,-0.8127761487132409,1.9332027495593334
1.310655327663832,-0.7930242496457196,2.0052129781580197
1.3206603301650826,-0.7725597793564702,2.075814521104799
1.3306653326663331,-0.7513981700814676,2.1449289979377526
1.3406703351675837,-0.7295556030345963,2.212476389983695
1.3506753376688343,-0.7070490084076506,2.2783750403581777
1.360680340170085,-0.6838960653703338,2.342541653965491
1.3706853426713357,-0.6601152020702596,2.404891297498654
1.3806903451725863,-0.6357255956329507,2.4653373994394294
1.3906953476738368,-0.6107471721618389,2.523791750058311
1.4007003501750874,-0.585200606738266,2.5801645014145342
1.4107053526763382,-0.5591073234214823,2.6343641673560643
1.4207103551775888,-0.5324870217858085,2.6863226246745544
1.4307153576788394,-0.5053541399700491,2.7360367195466675
1.44072036018009,-0.47773381287111866,2.7834103321922115
1.4507253626813406,-0.4496525217732605,2.8283433296171925
1.4607303651825914,-0.42113703776776634,2.870741951192458
1.470735367683842,-0.39221442175297916,2.9105188086536904
1.4807403701850925,-0.36291202443428894,2.9475928861014165
1.490745372686343,-0.3332574863241356,2.9818895400010015
1.5007503751875937,-0.30327873774200814,3.0133404991826485
1.5107553776888443,-0.27300399881444465,3.041883864841402
1.520760380190095,-0.24246177947503172,3.0674641105371454
1.5307653826913457,-0.21168087946440722,3.0900320821946012
1.5407703851925962,-0.18069038833025602,3.109544998103332
1.5507753876938468,-0.1495196854273128,3.1259664489177394
1.5607803901950974,-0.1181984399173614,3.139266397657066
1.5707853926963482,-0.08675661076923419,3.149421179705393
1.5807903951975988,-0.055224446758814605,3.15641350281164
1.5907953976988494,-0.023632486469033154,3.1602324470895677
1.6008004002001,0.007988441710129579,3.1608734650177768
1.6108054027013505,0.03960721958164426,3.158338381439706
1.6208104052026013,0.0711924391414328,3.152635393563635
1.630815407703852,0.10271240257836578,3.1437790709626814
1.6408204102051025,0.13413512227426716,3.1317903555748043
1.650825412706353,0.16542832080391068,3.1166965617028013
1.6608304152076037,0.19655943093502115,3.098531376014309
1.6708354177088545,0.22749559562827515,3.0773348575418042
1.680840420210105,0.25820366803729744,3.053153437682605
1.6908454227113556,0.2886502115086659,3.026039920198866
1.7008504252126062,0.31880149958190906,2.9960534812175825
1.7108554277138568,0.3486235722985601,2.9632595920649374
1.7208604302151076,0.378097057719836,2.927709433535044
1.7308654327163582,0.40720350564650826,2.889456529099074
1.7408704352176088,0.43591541886159596,2.8485688983803414
1.7508754377188593,0.46420611442027354,2.805115466067842
1.76088044022011,0.4920497236498714,2.75916606191625
1.7708854427213607,0.5194211921498765,2.7107914207459185
1.7808904452226113,0.54629627979193,2.6600631824428826
1.7908954477238619,0.572651560719831,2.607053891958855
1.8009004502251125,0.5984644233495338,2.5518369993112278
1.810905452726363,0.6237130703691489,2.4944868595830725
1.8209104552276139,0.6483765187389432,2.43507873292314
1.8309154577288644,0.6724345996913381,2.373688784545864
