time,theta,theta_dot
0.0,1.5707963267948966,0.0
0.01001001001001001,1.5705625490637956,-0.04622483179556966
0.02002002002002002,1.5698803850541467,-0.08960826962877906
0.03003003003003003,1.5687783506077557,-0.13027509005314744
0.04004004004004004,1.5672843957765474,-0.16834673998690158
0.050050050050050046,1.565422786486882,-0.2039345445099075
0.06006006006006006,1.5632168624882357,-0.23714591468682344
0.07007007007007007,1.5606892092363083,-0.26808473056784854
0.08008008008008008,1.557861657893022,-0.2968513411887232
0.09009009009009009,1.5547552853265216,-0.3235425645707287
0.10010010010010009,1.551390414111175,-0.34825168772068765
0.11011011011011011,1.5477866125275723,-0.37106846663096327
0.12012012012012012,1.543962694562527,-0.3920791262794602
0.13013013013013014,1.5399367199090745,-0.4113663606296243
0.14014014014014015,1.5357259939664736,-0.42900933263044194
0.15015015015015015,1.5313470678402055,-0.4450836742164409
0.16016016016016016,1.5268157383419743,-0.4596614863076901
0.17017017017017017,1.5221471062768928,-0.4728115602550439
0.18018018018018017,1.517357259665155,-0.484607232967775
0.19019019019019018,1.512459122089384,-0.49511335479436464
0.20020020020020018,1.5074638246736245,-0.5043881900071896
0.21021021021021022,1.5023821832146693,-0.5124883359066388
0.22022022022022023,1.4972246981820576,-0.5194687228211132
0.23023023023023023,1.4920015547180765,-0.5253826141070256
0.24024024024024024,1.48672262263776,-0.5302816061488009
0.2502502502502503,1.481397456428889,-0.534215628358876
0.2602602602602603,1.4760352952519922,-0.5372329431776999
0.2702702702702703,1.4706450629403451,-0.539380146073733
0.2802802802802803,1.4652353679999706,-0.5407021655434485
0.2902902902902903,1.4598145036096384,-0.5412422631113312
0.3003003003003003,1.4543904476208662,-0.5410420333298777
0.3103103103103103,1.448970862557918,-0.540141403779597
0.3203203203203203,1.4435630956178058,-0.5385786350690096
0.3303303303303303,1.4381741786702882,-0.5363903208346487
0.34034034034034033,1.4328108282578713,-0.5336113877410588
0.35035035035035034,1.4274794455958084,-0.5302750954807965
0.36036036036036034,1.4221861165721,-0.5264130367744309
0.37037037037037035,1.4169366118060778,-0.5220551379601598
0.38038038038038036,1.411736790797216,-0.5172371227067785
0.39039039039039036,1.4065908340716398,-0.5119922867169391
0.40040040040040037,1.4015017239417016,-0.5063456030550559
0.41041041041041043,1.3964723457619779,-0.5003214339941706
0.42042042042042044,1.39150548792927,-0.49394353101595284
0.43043043043043044,1.3866038418826039,-0.48723503481069985
0.44044044044044045,1.381770002103229,-0.48021847527733685
0.45045045045045046,1.3770064661146202,-0.47291577152341646
0.46046046046046046,1.3723156344824767,-0.46534823186511937
0.47047047047047047,1.3676998108147218,-0.4575365538272538
0.4804804804804805,1.3631612017615033,-0.4495008241432559
0.4904904904904905,1.358701917015194,-0.44126051875518935
0.5005005005005005,1.3543239693103903,-0.4328345028137457
0.5105105105105106,1.3500292744239142,-0.4242410306782444
0.5205205205205206,1.3458196511748108,-0.4154977459166324
0.5305305305305306,1.3416968214243508,-0.4066216813054845
0.5405405405405406,1.3376624100760288,-0.3976292588300032
0.5505505505505506,1.3337179450755638,-0.3885362896840188
0.5605605605605606,1.3298648574109,-0.3793579742699894
0.5705705705705706,1.326104481112205,-0.3701089021990007
0.5805805805805806,1.3224380532518716,-0.36080305229076626
0.5905905905905906,1.3188667139445167,-0.3514537925736274
0.6006006006006006,1.315391506346982,-0.3420738802845531
0.6106106106106106,1.3120133864795658,-0.33267564152397033
0.6206206206206206,1.3087330597870244,-0.3232751325412194
0.6306306306306306,1.3055498527449934,-0.3138827766635665
0.6406406406406406,1.3024627762409713,-0.3045059079954726
0.6506506506506506,1.2994708556200565,-0.2951516862168395
0.6606606606606606,1.296573130684945,-0.2858270965830097
0.6706706706706707,1.2937686556959322,-0.27653894992476635
0.6806806806806807,1.291056499370912,-0.2672938826483334
0.6906906906906907,1.288435744885377,-0.2580983567353755
0.7007007007007007,1.285905489872418,-0.24895865974299797
0.7107107107107107,1.2834648464227254,-0.23988090480374694
0.7207207207207207,1.2811129410845874,-0.2308710306256092
0.7307307307307307,1.2788489148638915,-0.22193480149201233
0.7407407407407407,1.2766719232241235,-0.21307780726182457
0.7507507507507507,1.2745811360863681,-0.20430546336935484
0.7607607607607607,1.2725757378293086,-0.19562301082435293
0.7707707707707707,1.270654927289227,-0.1870355162120092
0.7807807807807807,1.2688179177600039,-0.17854787169295486
0.7907907907907907,1.2670639369931187,-0.17016479500326162
0.8008008008008007,1.2653922271976494,-0.16189082945444236
0.8108108108108109,1.2638020450402727,-0.1537303439334501
0.8208208208208209,1.2622926616452639,-0.14568753290267905
0.8308308308308309,1.2608633625944974,-0.137766416399964
0.8408408408408409,1.2595134479274457,-0.1299708400385803
0.8508508508508509,1.2582422321411801,-0.12230447500724431
0.8608608608608609,1.257049044190371,-0.1147708180701128
0.8708708708708709,1.2559332274872872,-0.10737319156678357
0.8808808808808809,1.254894010934471,-0.10011450729065254
0.8908908908908909,1.253928457933108,-0.09299319453616789
0.9009009009009009,1.2530343078504154,-0.08600805435937954
0.9109109109109109,1.252209935107085,-0.0791588646662256
0.9209209209209209,1.2514537450433134,-0.07244536976047748
0.9309309309309309,1.250764173918801,-0.06586728034373997
0.9409409409409409,1.2501396889127514,-0.05942427351545113
0.950950950950951,1.2495787881238734,-0.05311599277288236
0.960960960960961,1.2490800005703793,-0.04694204801113845
0.970970970970971,1.248641886189985,-0.040902015523157455
0.980980980980981,1.2482630358399112,-0.03499543799971076
0.990990990990991,1.247942071296882,-0.029221824529403126
1.001001001001001,1.247677645257126,-0.02358065059867255
1.011011011011011,1.2474684413363755,-0.018071358091790557
1.021021021021021,1.2473131740698666,-0.01269335529086181
1.031031031031031,1.24721058891234,-0.007446016875824343
1.0410410410410411,1.2471594622380398,-0.0023286839244495705
1.0510510510510511,1.2471586013407143,0.002659336087657782
1.0610610610610611,1.2472068444336166,0.007518769287059718
1.0710710710710711,1.2473030606495026,0.012250375402484845
1.0810810810810811,1.2474461500406329,0.016854947764828418
1.0910910910910911,1.2476350435787718,0.021333313307152407
1.1011011011011012,1.247868703155188,0.025686332564685527
1.1111111111111112,1.248146121580654,0.02991489967482297
1.1211211211211212,1.2484661746234031,0.03402026108365395
1.1311311311311312,1.2488271073878014,0.038005366051648004
1.1411411411411412,1.2492275788827552,0.04187266001351719
1.1511511511511512,1.2496663457643284,0.04562442465588575
1.1611611611611612,1.2501421932617887,0.049262908028867694
1.1711711711711712,1.2506539351776067,0.052790324546066775
1.1811811811811812,1.2512004138874573,0.05620885498457655
1.1911911911911912,1.2517805003402176,0.059520646484980275
1.2012012012012012,1.2523930940579695,0.06272781255135106
1.2112112112112112,1.2530371231359971,0.0658324330512517
1.2212212212212212,1.253711544242789,0.06883655421573474
1.2312312312312312,1.2544153426200364,0.07174218863934258
1.2412412412412412,1.2551475320826344,0.0745513152801073
1.2512512512512513,1.2559071550186816,0.07726587945955077
1.2612612612612613,1.2566932823894794,0.07988779286268466
1.2712712712712713,1.2575050137295334,0.08241893353801029
1.2812812812812813,1.2583414771465522,0.08486114589751889
1.2912912912912913,1.2592018293214482,0.08721624071669133
1.3013013013013013,1.2600852555083368,0.08948599513449831
1.3113113113113113,1.2609909695345372,0.0916721526534003
1.3213213213213213,1.2619182138005716,0.09377642313934745
1.3313313313313313,1.262866259280166,0.09580048282177978
1.3413413413413413,1.2638344055202497,0.097745974293627
1.3513513513513513,1.2648219806409557,0.09961450651130858
1.3613613613613613,1.2658281754844385,0.10140795988105951
1.3713713713713713,1.266852019546757,0.10312878453584452
1.3813813813813813,1.2678927933421518,0.10477915296984643
1.3913913913913913,1.2689497997481938,0.10636118225667891
1.4014014014014013,1.2700223594032285,0.10787694082288485
1.4114114114114114,1.271109810706375,0.10932844844793621
1.4214214214214214,1.2722115098175268,0.1107176762642341
